idx,rssi
2137,120.0
2138,115.0
2139,120.0
2140,124.0
2141,125.0
2142,119.0
2143,118.0
2144,125.0
2145,120.0
2146,124.0
2147,123.0
2148,117.0
2149,129.0
2150,119.0
2151,118.0
2152,123.0
2153,118.0
2154,123.0
2155,118.0
2156,123.0
2157,118.0
2158,119.0
2159,119.0
2160,119.0
2161,118.0
2162,118.0
2163,115.0
2164,115.0
2165,117.0
2166,115.0
2167,114.0
2168,120.0
2169,117.0
2170,122.0
2171,119.0
2172,113.0
2173,117.0
2174,118.0
2175,117.0
2176,126.0
2177,117.0
2178,116.0
2179,120.0
2180,125.0
2181,121.0
2182,120.0
2183,118.0
2184,119.0
2185,117.0
2186,122.0
2187,123.0
2188,119.0
2189,115.0
2190,117.0
2191,123.0
2192,116.0
2193,122.0
2194,120.0
2195,121.0
2196,114.0
2197,117.0
2198,119.0
2199,116.0
2200,119.0
2201,117.0
2202,114.0
2203,117.0
2204,120.0
2205,114.0
2206,114.0
2207,121.0
2208,117.0
2209,114.0
2210,114.0
2211,113.0
2212,112.0
2213,113.0
2214,117.0
2215,120.0
2216,114.0
2217,115.0
2218,113.0
2219,117.0
2220,115.0
2221,117.0
2222,116.0
2223,114.0
2224,116.0
2225,114.0
2226,121.0
2227,120.0
2228,118.0
2229,119.0
2230,116.0
2231,119.0
2232,116.0
2233,116.0
2234,117.0
2235,116.0
2236,109.0
2237,115.0
2238,116.0
2239,120.0
2240,116.0
2241,112.0
2242,117.0
2243,120.0
2244,113.0
2245,114.0
2246,114.0
2247,119.0
2248,114.0
2249,112.0
2250,110.0
2251,119.0
2252,116.0
2253,118.0
2254,119.0
2255,120.0
2256,115.0
2257,112.0
2258,122.0
2259,115.0
2260,110.0
2261,111.0
2262,119.0
2263,108.0
2264,120.0
2265,121.0
2266,111.0
2267,116.0
2268,130.0
2269,115.0
2270,112.0
2271,114.0
2272,113.0
2273,109.0
2274,121.0
2275,122.0
2276,119.0
2277,113.0
2278,114.0
2279,112.0
2280,120.0
2281,107.0
2282,108.0
2283,108.0
2284,109.0
2285,114.0
2286,113.0
2287,111.0
2288,108.0
2289,112.0
2290,117.0
2291,111.0
2292,116.0
2293,111.0
2294,114.0
2295,125.0
2296,113.0
2297,112.0
2298,113.0
2299,115.0
2300,109.0
2301,106.0
2302,112.0
2303,114.0
2304,110.0
2305,106.0
2306,114.0
2307,114.0
2308,112.0
2309,115.0
2310,113.0
2311,110.0
2312,109.0
2313,113.0
2314,111.0
2315,112.0
2316,112.0
2317,111.0
2318,113.0
2319,119.0
2320,118.0
2321,116.0
2322,113.0
2323,113.0
2324,107.0
2325,112.0
2326,111.0
2327,114.0
2328,113.0
2329,114.0
2330,112.0
2331,108.0
2332,111.0
2333,116.0
2334,108.0
2335,108.0
2336,117.0
2337,112.0
2338,118.0
2339,108.0
2340,116.0
2341,113.0
2342,111.0
2343,115.0
2344,112.0
2345,111.0
2346,109.0
2347,115.0
2348,111.0
2349,108.0
2350,108.0
2351,112.0
2352,115.0
2353,109.0
2354,113.0
2355,113.0
2356,111.0
2357,112.0
2358,110.0
2359,110.0
2360,113.0
2361,111.0
2362,113.0
2363,108.0
2364,109.0
2365,112.0
2366,114.0
2367,111.0
2368,108.0
2369,108.0
2370,112.0
2371,107.0
2372,112.0
2373,118.0
2374,115.0
2375,114.0
2376,107.0
2377,104.0
2378,107.0
2379,112.0
2380,112.0
2381,115.0
2382,113.0
2383,116.0
2384,110.0
2385,113.0
2386,105.0
2387,105.0
2388,106.0
2389,111.0
2390,110.0
2391,110.0
2392,114.0
2393,112.0
2394,111.0
2395,112.0
2396,117.0
2397,112.0
2398,106.0
2399,111.0
2400,113.0
2401,110.0
2402,112.0
2403,111.0
2404,114.0
2405,111.0
2406,114.0
2407,118.0
2408,105.0
2409,106.0
2410,110.0
2411,118.0
2412,110.0
2413,110.0
2414,114.0
2415,116.0
2416,107.0
2417,111.0
2418,112.0
2419,109.0
2420,114.0
2421,102.0
2422,115.0
2423,110.0
2424,112.0
2425,106.0
2426,112.0
2427,108.0
2428,104.0
2429,109.0
2430,115.0
2431,106.0
2432,106.0
2433,113.0
2434,111.0
2435,111.0
2436,112.0
2437,109.0
2438,107.0
2439,116.0
2440,111.0
2441,108.0
2442,110.0
2443,108.0
2444,114.0
2445,110.0
2446,113.0
2447,109.0
2448,119.0
2449,118.0
2450,107.0
2451,109.0
2452,113.0
2453,116.0
2454,115.0
2455,118.0
2456,111.0
2457,105.0
2458,113.0
2459,114.0
2460,112.0
2461,113.0
2462,107.0
2463,115.0
2464,107.0
2465,111.0
2466,114.0
2467,107.0
2468,112.0
2469,109.0
2470,109.0
2471,105.0
2472,108.0
2473,103.0
2474,104.0
2475,102.0
2476,112.0
2477,107.0
2478,115.0
2479,105.0
2480,109.0
2481,104.0
2482,109.0
2483,104.0
2484,112.0
2485,108.0
2486,102.0
2487,113.0
2488,104.0
2489,106.0
2490,113.0
2491,113.0
2492,107.0
2493,107.0
2494,114.0
2495,107.0
2496,115.0
2497,109.0
2498,117.0
2499,112.0
2500,110.0
2501,110.0
2502,106.0
2503,105.0
2504,105.0
2505,104.0
2506,112.0
2507,109.0
2508,109.0
2509,105.0
2510,106.0
2511,108.0
2512,107.0
2513,107.0
2514,108.0
2515,109.0
2516,99.0
2517,102.0
2518,106.0
2519,109.0
2520,106.0
2521,106.0
2522,103.0
2523,106.0
2524,106.0
2525,100.0
2526,104.0
2527,105.0
2528,106.0
2529,106.0
2530,106.0
2531,114.0
2532,108.0
2533,106.0
2534,108.0
2535,106.0
2536,109.0
2537,113.0
2538,101.0
2539,106.0
2540,108.0
2541,106.0
2542,106.0
2543,109.0
2544,110.0
2545,107.0
2546,107.0
2547,102.0
2548,113.0
2549,115.0
2550,105.0
2551,112.0
2552,106.0
2553,108.0
2554,114.0
2555,108.0
2556,108.0
2557,105.0
2558,112.0
2559,110.0
2560,111.0
2561,109.0
2562,108.0
2563,114.0
2564,111.0
2565,107.0
2566,109.0
2567,110.0
2568,105.0
2569,109.0
2570,108.0
2571,107.0
2572,110.0
2573,106.0
2574,107.0
2575,111.0
2576,112.0
2577,107.0
2578,108.0
2579,114.0
2580,110.0
2581,106.0
2582,111.0
2583,108.0
2584,105.0
2585,113.0
2586,102.0
2587,108.0
2588,106.0
2589,108.0
2590,108.0
2591,109.0
2592,111.0
2593,109.0
2594,112.0
2595,107.0
2596,101.0
2597,109.0
2598,107.0
2599,112.0
2600,110.0
2601,110.0
2602,102.0
2603,103.0
2604,110.0
2605,106.0
2606,107.0
2607,104.0
2608,106.0
2609,104.0
2610,100.0
2611,103.0
2612,104.0
2613,105.0
2614,102.0
2615,103.0
2616,104.0
2617,104.0
2618,105.0
2619,102.0
2620,105.0
2621,107.0
2622,108.0
2623,106.0
2624,105.0
2625,107.0
2626,106.0
2627,107.0
2628,110.0
2629,118.0
2630,113.0
2631,107.0
2632,108.0
2633,105.0
2634,104.0
2635,110.0
2636,109.0
2637,108.0
2638,107.0
2639,106.0
2640,109.0
2641,105.0
2642,102.0
2643,108.0
2644,104.0
2645,112.0
2646,103.0
2647,107.0
2648,108.0
2649,105.0
2650,106.0
2651,109.0
2652,107.0
2653,103.0
2654,106.0
2655,101.0
2656,106.0
2657,102.0
2658,103.0
2659,103.0
2660,100.0
2661,98.0
2662,106.0
2663,100.0
2664,103.0
2665,103.0
2666,102.0
2667,99.0
2668,97.0
2669,99.0
2670,97.0
2671,108.0
2672,98.0
2673,100.0
2674,112.0
2675,102.0
2676,100.0
2677,97.0
2678,104.0
2679,101.0
2680,99.0
2681,100.0
2682,100.0
2683,98.0
2684,102.0
2685,100.0
2686,104.0
2687,102.0
2688,99.0
2689,94.0
2690,97.0
2691,99.0
2692,101.0
2693,95.0
2694,94.0
2695,93.0
2696,99.0
2697,99.0
2698,98.0
2699,99.0
2700,95.0
2701,101.0
2702,93.0
2703,96.0
2704,93.0
2705,96.0
2706,98.0
2707,91.0
2708,95.0
2709,99.0
2710,93.0
2711,103.0
2712,93.0
2713,102.0
2714,95.0
2715,99.0
2716,95.0
2717,96.0
2718,103.0
2719,100.0
2720,104.0
2721,98.0
2722,100.0
2723,102.0
2724,102.0
2725,104.0
2726,101.0
2727,99.0
2728,100.0
2729,98.0
2730,102.0
2731,100.0
2732,98.0
2733,101.0
2734,103.0
2735,101.0
2736,101.0
2737,105.0
2738,103.0
2739,107.0
2740,102.0
2741,105.0
2742,101.0
2743,103.0
2744,98.0
2745,104.0
2746,97.0
2747,99.0
2748,106.0
2749,105.0
2750,104.0
2751,97.0
2752,104.0
2753,103.0
2754,108.0
2755,106.0
2756,103.0
2757,102.0
2758,105.0
2759,102.0
2760,101.0
2761,96.0
2762,102.0
2763,99.0
2764,102.0
2765,106.0
2766,94.0
2767,98.0
2768,102.0
2769,108.0
2770,107.0
2771,99.0
2772,98.0
2773,107.0
2774,104.0
2775,97.0
2776,100.0
2777,103.0
2778,100.0
2779,99.0
2780,101.0
2781,94.0
2782,101.0
2783,100.0
2784,106.0
2785,103.0
2786,104.0
2787,106.0
2788,98.0
2789,99.0
2790,99.0
2791,105.0
2792,102.0
2793,107.0
2794,100.0
2795,100.0
2796,104.0
2797,104.0
2798,101.0
2799,104.0
2800,104.0
2801,104.0
2802,104.0
2803,104.0
2804,108.0
2805,103.0
2806,104.0
2807,104.0
2808,105.0
2809,105.0
2810,105.0
2811,100.0
2812,106.0
2813,111.0
2814,106.0
2815,105.0
2816,99.0
2817,104.0
2818,115.0
2819,102.0
2820,102.0
2821,100.0
2822,101.0
2823,95.0
2824,101.0
2825,97.0
2826,97.0
2827,103.0
2828,99.0
2829,97.0
2830,101.0
2831,100.0
2832,95.0
2833,101.0
2834,98.0
2835,95.0
2836,96.0
2837,99.0
2838,97.0
2839,95.0
2840,101.0
2841,99.0
2842,101.0
2843,101.0
2844,99.0
2845,101.0
2846,104.0
2847,101.0
2848,101.0
2849,101.0
2850,102.0
2851,100.0
2852,98.0
2853,99.0
2854,98.0
2855,101.0
2856,99.0
2857,104.0
2858,105.0
2859,97.0
2860,101.0
2861,104.0
2862,105.0
2863,98.0
2864,101.0
2865,98.0
2866,96.0
2867,96.0
2868,99.0
2869,106.0
2870,99.0
2871,101.0
2872,100.0
2873,99.0
2874,95.0
2875,100.0
2876,99.0
2877,98.0
2878,101.0
2879,93.0
2880,100.0
2881,95.0
2882,105.0
2883,99.0
2884,98.0
2885,93.0
2886,96.0
2887,101.0
2888,99.0
2889,96.0
2890,99.0
2891,95.0
2892,99.0
2893,97.0
2894,99.0
2895,97.0
2896,91.0
2897,102.0
2898,97.0
2899,95.0
2900,95.0
2901,97.0
2902,96.0
2903,95.0
2904,97.0
2905,95.0
2906,98.0
2907,94.0
2908,97.0
2909,96.0
2910,99.0
2911,93.0
2912,101.0
2913,98.0
2914,98.0
2915,91.0
2916,97.0
2917,92.0
2918,98.0
2919,94.0
2920,101.0
2921,100.0
2922,100.0
2923,100.0
2924,95.0
2925,97.0
2926,99.0
2927,96.0
2928,94.0
2929,103.0
2930,95.0
2931,101.0
2932,101.0
2933,99.0
2934,98.0
2935,96.0
2936,102.0
2937,99.0
2938,98.0
2939,96.0
2940,96.0
2941,95.0
2942,101.0
2943,96.0
2944,96.0
2945,98.0
2946,93.0
2947,91.0
2948,93.0
2949,95.0
2950,89.0
2951,95.0
2952,91.0
2953,96.0
2954,87.0
2955,88.0
2956,93.0
2957,90.0
2958,90.0
2959,97.0
2960,96.0
2961,90.0
2962,89.0
2963,92.0
2964,90.0
2965,93.0
2966,92.0
2967,102.0
2968,94.0
2969,93.0
2970,92.0
2971,92.0
2972,99.0
2973,91.0
2974,91.0
2975,94.0
2976,90.0
2977,93.0
2978,87.0
2979,93.0
2980,91.0
2981,84.0
2982,89.0
2983,87.0
2984,88.0
2985,94.0
2986,95.0
2987,92.0
2988,94.0
2989,92.0
2990,94.0
2991,93.0
2992,96.0
2993,94.0
2994,90.0
2995,96.0
2996,95.0
2997,96.0
2998,93.0
2999,92.0
3000,88.0
3001,92.0
3002,92.0
3003,93.0
3004,92.0
3005,92.0
3006,89.0
3007,94.0
3008,94.0
3009,93.0
3010,93.0
3011,91.0
3012,88.0
3013,87.0
3014,101.0
3015,92.0
3016,96.0
3017,89.0
3018,92.0
3019,93.0
3020,93.0
3021,88.0
3022,89.0
3023,86.0
3024,90.0
3025,87.0
3026,91.0
3027,88.0
3028,87.0
3029,96.0
3030,88.0
3031,81.0
3032,90.0
3033,87.0
3034,90.0
3035,88.0
3036,85.0
3037,86.0
3038,90.0
3039,83.0
3040,87.0
3041,86.0
3042,87.0
3043,88.0
3044,86.0
3045,87.0
3046,86.0
3047,85.0
3048,85.0
3049,87.0
3050,86.0
3051,87.0
3052,87.0
3053,90.0
3054,86.0
3055,88.0
3056,88.0
3057,89.0
3058,87.0
3059,90.0
3060,84.0
3061,88.0
3062,87.0
3063,87.0
3064,89.0
3065,84.0
3066,86.0
3067,83.0
3068,82.0
3069,87.0
3070,89.0
3071,80.0
3072,83.0
3073,84.0
3074,86.0
3075,92.0
3076,83.0
3077,91.0
3078,84.0
3079,83.0
3080,87.0
3081,82.0
3082,83.0
3083,84.0
3084,87.0
3085,86.0
3086,83.0
3087,82.0
3088,83.0
3089,81.0
3090,80.0
3091,86.0
3092,84.0
3093,87.0
3094,81.0
3095,86.0
3096,93.0
3097,80.0
3098,80.0
3099,87.0
3100,87.0
3101,82.0
3102,83.0
3103,79.0
3104,81.0
3105,82.0
3106,85.0
3107,81.0
3108,84.0
3109,78.0
3110,78.0
3111,82.0
3112,82.0
3113,85.0
3114,87.0
3115,85.0
3116,81.0
3117,79.0
3118,80.0
3119,79.0
3120,82.0
3121,83.0
3122,78.0
3123,79.0
3124,76.0
3125,78.0
3126,80.0
3127,82.0
3128,79.0
3129,85.0
3130,74.0
3131,79.0
3132,80.0
3133,79.0
3134,85.0
3135,80.0
3136,83.0
3137,78.0
3138,73.0
3139,79.0
3140,80.0
3141,78.0
3142,75.0
3143,77.0
3144,81.0
3145,77.0
3146,77.0
3147,86.0
3148,73.0
3149,76.0
3150,77.0
3151,76.0
3152,82.0
3153,78.0
3154,76.0
3155,74.0
3156,76.0
3157,74.0
3158,76.0
3159,82.0
3160,76.0
3161,74.0
3162,73.0
3163,76.0
3164,78.0
3165,74.0
3166,77.0
3167,77.0
3168,80.0
3169,80.0
3170,74.0
3171,77.0
3172,72.0
3173,78.0
3174,75.0
3175,80.0
3176,78.0
3177,75.0
3178,76.0
3179,71.0
3180,78.0
3181,73.0
3182,78.0
3183,78.0
3184,75.0
3185,77.0
3186,80.0
3187,75.0
3188,75.0
3189,76.0
3190,72.0
3191,73.0
3192,76.0
3193,71.0
3194,72.0
3195,72.0
3196,76.0
3197,77.0
3198,70.0
3199,75.0
3200,75.0
3201,71.0
3202,74.0
3203,72.0
3204,74.0
3205,68.0
3206,74.0
3207,72.0
3208,68.0
3209,73.0
3210,71.0
3211,74.0
3212,75.0
3213,75.0
3214,72.0
3215,71.0
3216,75.0
3217,73.0
3218,72.0
3219,75.0
3220,72.0
3221,69.0
3222,71.0
3223,76.0
3224,75.0
3225,76.0
3226,71.0
3227,75.0
3228,76.0
3229,71.0
3230,72.0
3231,75.0
3232,72.0
3233,78.0
3234,69.0
3235,70.0
3236,76.0
3237,74.0
3238,71.0
3239,77.0
3240,68.0
3241,69.0
3242,71.0
3243,72.0
3244,65.0
3245,80.0
3246,75.0
3247,77.0
3248,71.0
3249,67.0
3250,75.0
3251,77.0
3252,74.0
3253,75.0
3254,72.0
3255,72.0
3256,76.0
3257,72.0
3258,72.0
3259,69.0
3260,71.0
3261,74.0
3262,70.0
3263,74.0
3264,68.0
3265,71.0
3266,75.0
3267,72.0
3268,71.0
3269,72.0
3270,70.0
3271,74.0
3272,68.0
3273,68.0
3274,71.0
3275,71.0
3276,73.0
3277,75.0
3278,72.0
3279,72.0
3280,70.0
3281,69.0
3282,72.0
3283,71.0
3284,73.0
3285,72.0
3286,70.0
3287,69.0
3288,72.0
3289,69.0
3290,72.0
3291,67.0
3292,71.0
3293,71.0
3294,80.0
3295,69.0
3296,74.0
3297,75.0
3298,72.0
3299,74.0
3300,72.0
3301,73.0
3302,75.0
3303,75.0
3304,72.0
3305,68.0
3306,73.0
3307,71.0
3308,71.0
3309,75.0
3310,70.0
3311,72.0
3312,72.0
3313,73.0
3314,74.0
3315,70.0
3316,73.0
3317,76.0
3318,67.0
3319,72.0
3320,73.0
3321,69.0
3322,70.0
3323,74.0
3324,71.0
3325,77.0
3326,71.0
3327,70.0
3328,69.0
3329,75.0
3330,66.0
3331,69.0
3332,75.0
3333,69.0
3334,68.0
3335,70.0
3336,67.0
3337,69.0
3338,65.0
3339,69.0
3340,72.0
3341,70.0
3342,71.0
3343,73.0
3344,70.0
3345,68.0
3346,67.0
3347,68.0
3348,66.0
3349,70.0
3350,66.0
3351,70.0
3352,72.0
3353,64.0
3354,69.0
3355,65.0
3356,67.0
3357,67.0
3358,68.0
3359,70.0
3360,70.0
3361,70.0
3362,71.0
3363,67.0
3364,66.0
3365,68.0
3366,73.0
3367,64.0
3368,66.0
3369,70.0
3370,69.0
3371,75.0
3372,65.0
3373,67.0
3374,66.0
3375,67.0
3376,67.0
3377,67.0
3378,65.0
3379,69.0
3380,68.0
3381,62.0
3382,68.0
3383,66.0
3384,68.0
3385,66.0
3386,65.0
3387,68.0
3388,65.0
3389,64.0
3390,66.0
3391,71.0
3392,67.0
3393,67.0
3394,67.0
3395,65.0
3396,66.0
3397,61.0
3398,61.0
3399,64.0
3400,63.0
3401,65.0
3402,61.0
3403,63.0
3404,63.0
3405,63.0
3406,66.0
3407,61.0
3408,66.0
3409,65.0
3410,62.0
3411,64.0
3412,63.0
3413,64.0
3414,64.0
3415,66.0
3416,64.0
3417,77.0
3418,65.0
3419,64.0
3420,63.0
3421,63.0
3422,65.0
3423,65.0
3424,65.0
3425,64.0
3426,68.0
3427,61.0
3428,62.0
3429,63.0
3430,66.0
3431,62.0
3432,66.0
3433,61.0
3434,66.0
3435,66.0
3436,63.0
3437,63.0
3438,63.0
3439,62.0
3440,62.0
3441,60.0
3442,67.0
3443,60.0
3444,61.0
3445,60.0
3446,62.0
3447,62.0
3448,56.0
3449,65.0
3450,63.0
3451,63.0
3452,62.0
3453,67.0
3454,57.0
3455,59.0
3456,64.0
3457,57.0
3458,64.0
3459,56.0
3460,63.0
3461,61.0
3462,63.0
3463,65.0
3464,62.0
3465,60.0
3466,59.0
3467,62.0
3468,61.0
3469,60.0
3470,61.0
3471,65.0
3472,60.0
3473,58.0
3474,62.0
3475,62.0
3476,65.0
3477,63.0
3478,59.0
3479,63.0
3480,59.0
3481,63.0
3482,54.0
3483,59.0
3484,63.0
3485,59.0
3486,60.0
3487,58.0
3488,60.0
3489,57.0
3490,57.0
3491,58.0
3492,54.0
3493,62.0
3494,60.0
3495,58.0
3496,59.0
3497,56.0
3498,59.0
3499,58.0
3500,61.0
3501,60.0
3502,57.0
3503,63.0
3504,58.0
3505,55.0
3506,53.0
3507,57.0
3508,56.0
3509,56.0
3510,42.0
3511,57.0
3512,59.0
3513,58.0
3514,57.0
3515,60.0
3516,58.0
3517,57.0
3518,58.0
3519,55.0
3520,60.0
3521,59.0
3522,59.0
3523,59.0
3524,60.0
3525,53.0
3526,61.0
3527,55.0
3528,62.0
3529,58.0
3530,60.0
3531,56.0
3532,58.0
3533,57.0
3534,59.0
3535,57.0
3536,57.0
3537,58.0
3538,56.0
3539,56.0
3540,57.0
3541,54.0
3542,60.0
3543,56.0
3544,60.0
3545,56.0
3546,58.0
3547,52.0
3548,58.0
3549,58.0
3550,55.0
3551,57.0
3552,54.0
3553,54.0
3554,49.0
3555,54.0
3556,57.0
3557,56.0
3558,54.0
3559,59.0
3560,56.0
3561,54.0
3562,57.0
3563,57.0
3564,53.0
3565,53.0
3566,54.0
3567,54.0
3568,57.0
3569,54.0
3570,55.0
3571,53.0
3572,53.0
3573,59.0
3574,56.0
3575,54.0
3576,55.0
3577,55.0
3578,55.0
3579,56.0
3580,60.0
3581,55.0
3582,54.0
3583,54.0
3584,57.0
3585,55.0
3586,54.0
3587,52.0
3588,54.0
3589,56.0
3590,52.0
3591,54.0
3592,54.0
3593,54.0
3594,54.0
3595,50.0
3596,55.0
3597,54.0
3598,52.0
3599,50.0
3600,57.0
3601,54.0
3602,54.0
3603,52.0
3604,53.0
3605,55.0
3606,49.0
3607,51.0
3608,50.0
3609,53.0
3610,55.0
3611,51.0
3612,53.0
3613,55.0
3614,55.0
3615,54.0
3616,53.0
3617,54.0
3618,49.0
3619,51.0
3620,51.0
3621,58.0
3622,52.0
3623,52.0
3624,49.0
3625,51.0
3626,52.0
3627,54.0
3628,55.0
3629,53.0
3630,49.0
3631,52.0
3632,53.0
3633,55.0
3634,55.0
3635,55.0
3636,51.0
3637,46.0
3638,49.0
3639,53.0
3640,52.0
3641,54.0
3642,51.0
3643,44.0
3644,49.0
3645,48.0
3646,51.0
3647,41.0
3648,50.0
3649,51.0
3650,47.0
3651,48.0
3652,58.0
3653,48.0
3654,51.0
3655,48.0
3656,51.0
3657,49.0
3658,50.0
3659,51.0
3660,47.0
3661,51.0
3662,50.0
3663,54.0
3664,53.0
3665,48.0
3666,48.0
3667,54.0
3668,45.0
3669,54.0
3670,50.0
3671,51.0
3672,51.0
3673,48.0
3674,53.0
3675,53.0
3676,54.0
3677,51.0
3678,51.0
3679,52.0
3680,50.0
3681,47.0
3682,46.0
3683,51.0
3684,53.0
3685,49.0
3686,47.0
3687,50.0
3688,50.0
3689,49.0
3690,50.0
3691,51.0
3692,51.0
3693,48.0
3694,51.0
3695,46.0
3696,47.0
3697,45.0
3698,49.0
3699,47.0
3700,50.0
3701,46.0
3702,48.0
3703,45.0
3704,51.0
3705,47.0
3706,50.0
3707,49.0
3708,45.0
3709,44.0
3710,48.0
3711,47.0
3712,41.0
3713,45.0
3714,47.0
3715,45.0
3716,46.0
3717,48.0
3718,42.0
3719,45.0
3720,48.0
3721,45.0
3722,44.0
3723,43.0
3724,39.0
3725,46.0
3726,46.0
3727,45.0
3728,43.0
3729,45.0
3730,41.0
3731,43.0
3732,43.0
3733,44.0
3734,41.0
3735,46.0
3736,45.0
3737,47.0
3738,37.0
3739,33.0
3740,45.0
3741,44.0
3742,40.0
3743,51.0
3744,43.0
3745,41.0
3746,45.0
3747,46.0
3748,43.0
3749,44.0
3750,44.0
3751,43.0
3752,43.0
3753,43.0
3754,43.0
3755,41.0
3756,42.0
3757,42.0
3758,45.0
3759,41.0
3760,41.0
3761,44.0
3762,41.0
3763,42.0
3764,39.0
3765,40.0
3766,40.0
3767,41.0
3768,44.0
3769,42.0
3770,41.0
3771,41.0
3772,36.0
3773,36.0
3774,42.0
3775,38.0
3776,46.0
3777,41.0
3778,43.0
3779,39.0
3780,37.0
3781,41.0
3782,38.0
3783,42.0
3784,39.0
3785,36.0
3786,37.0
3787,41.0
3788,40.0
3789,41.0
3790,37.0
3791,40.0
3792,40.0
3793,39.0
3794,39.0
3795,38.0
3796,38.0
3797,41.0
3798,43.0
3799,36.0
3800,36.0
3801,36.0
3802,38.0
3803,40.0
3804,35.0
3805,39.0
3806,36.0
3807,40.0
3808,41.0
3809,37.0
3810,40.0
3811,38.0
3812,35.0
3813,34.0
3814,36.0
3815,35.0
3816,39.0
3817,38.0
3818,36.0
3819,36.0
3820,38.0
3821,35.0
3822,33.0
3823,35.0
3824,37.0
3825,37.0
3826,36.0
3827,36.0
3828,35.0
3829,35.0
3830,34.0
3831,36.0
3832,35.0
3833,34.0
3834,32.0
3835,36.0
3836,34.0
3837,34.0
3838,33.0
3839,34.0
3840,38.0
3841,37.0
3842,30.0
3843,35.0
3844,35.0
3845,34.0
3846,37.0
3847,34.0
3848,33.0
3849,34.0
3850,33.0
3851,35.0
3852,33.0
3853,33.0
3854,35.0
3855,34.0
3856,29.0
3857,34.0
3858,27.0
3859,29.0
3860,36.0
3861,32.0
3862,31.0
3863,33.0
3864,32.0
3865,26.0
3866,37.0
3867,30.0
3868,35.0
3869,31.0
3870,34.0
3871,28.0
3872,31.0
3873,34.0
3874,32.0
3875,29.0
3876,30.0
3877,34.0
3878,29.0
3879,31.0
3880,28.0
3881,29.0
3882,32.0
3883,30.0
3884,34.0
3885,23.0
3886,31.0
3887,31.0
3888,33.0
3889,29.0
3890,29.0
3891,26.0
3892,30.0
3893,29.0
3894,28.0
3895,27.0
3896,29.0
3897,31.0
3898,29.0
3899,27.0
3900,29.0
3901,29.0
3902,32.0
3903,29.0
3904,29.0
3905,29.0
3906,27.0
3907,29.0
3908,27.0
3909,26.0
3910,30.0
3911,27.0
3912,26.0
3913,27.0
3914,27.0
3915,27.0
3916,33.0
3917,25.0
3918,26.0
3919,26.0
3920,30.0
3921,29.0
3922,27.0
3923,26.0
3924,26.0
3925,29.0
3926,32.0
3927,25.0
3928,26.0
3929,27.0
3930,23.0
3931,30.0
3932,28.0
3933,27.0
3934,27.0
3935,24.0
3936,24.0
3937,26.0
3938,27.0
3939,30.0
3940,25.0
3941,26.0
3942,26.0
3943,24.0
3944,25.0
3945,25.0
3946,29.0
3947,27.0
3948,23.0
3949,30.0
3950,21.0
3951,25.0
3952,24.0
3953,26.0
3954,23.0
3955,24.0
3956,24.0
3957,24.0
3958,21.0
3959,24.0
3960,25.0
3961,21.0
3962,19.0
3963,22.0
3964,28.0
3965,24.0
3966,22.0
3967,27.0
3968,20.0
3969,24.0
3970,23.0
3971,21.0
3972,21.0
3973,23.0
3974,20.0
3975,23.0
3976,25.0
3977,24.0
3978,18.0
3979,21.0
3980,26.0
3981,21.0
3982,21.0
3983,24.0
3984,22.0
3985,20.0
3986,26.0
3987,22.0
3988,22.0
3989,22.0
3990,18.0
3991,21.0
3992,20.0
3993,20.0
3994,21.0
3995,22.0
3996,21.0
3997,20.0
3998,21.0
3999,18.0
